id,prime_id,student_id,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40
8378,30,2095,4,4,1,4,2,5,5,1,4,3,5,4,2,5,3,3,4,3,5,5,3,1,5,4,2,5,4,5,4,3,3,3,3,3,2,2,2,3,1,1
8379,31,2095,2,1,5,2,4,2,1,4,5,4,4,2,5,3,1,2,4,5,5,3,5,5,3,2,4,5,1,1,4,2,4,4,4,4,4,4,4,2,4,3
8380,32,2095,1,4,3,3,2,3,3,4,4,3,3,1,4,3,3,3,1,3,4,3,3,4,3,2,4,,,,,,,,,,,,,,,
8381,29,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8382,30,2096,4,2,1,4,2,4,3,2,1,4,5,4,2,2,4,3,4,3,5,2,3,3,2,3,5,4,5,2,2,1,5,5,3,3,2,3,3,3,3,3
8383,31,2096,2,1,1,1,4,3,1,4,4,3,3,3,3,3,3,3,4,5,5,3,3,2,3,5,4,3,1,5,4,4,2,1,5,4,3,4,5,1,4,3
8384,32,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8385,29,2097,4,3,1,2,3,5,2,3,3,2,1,3,4,2,1,4,5,4,1,4,4,1,2,1,2,5,2,1,1,5,2,2,5,2,2,4,2,2,2,2
8386,30,2097,4,4,1,3,1,2,3,2,1,3,5,2,2,2,2,5,4,3,2,2,3,1,2,4,3,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2
8387,31,2097,2,3,1,1,5,3,2,2,3,3,4,2,5,1,4,1,4,3,5,3,5,1,3,2,4,0,2,3,2,4,2,2,2,2,2,2,2,2,2,2
8388,32,2097,2,2,1,3,4,2,3,2,2,4,3,4,1,3,4,3,2,1,4,2,4,2,4,3,1,,,,,,,,,,,,,,,
8389,29,2098,5,2,3,4,4,1,4,5,3,3,1,4,3,1,1,3,1,4,1,4,4,1,5,3,5,4,2,4,4,4,4,3,5,4,4,1,4,2,3,3
8390,30,2098,4,2,3,5,3,1,3,5,1,3,2,5,5,4,2,3,2,4,3,3,5,4,2,4,3,4,2,4,1,1,3,2,4,2,4,5,5,2,2,3
8391,31,2098,2,1,3,4,4,3,1,5,1,4,3,3,2,4,2,5,4,3,5,3,3,4,3,3,4,3,1,2,4,4,2,4,2,5,3,1,5,1,3,4
8392,32,2098,2,1,2,3,2,1,4,1,4,1,3,4,4,2,3,3,1,4,4,3,1,2,2,2,3,,,,,,,,,,,,,,,
8393,29,2099,4,4,5,4,3,4,3,5,5,2,3,5,4,2,2,3,2,4,2,4,4,1,1,2,4,2,2,3,4,5,2,2,1,4,4,5,3,1,5,2
8394,30,2099,4,2,1,5,2,4,5,1,1,1,5,5,4,5,4,5,4,5,3,2,5,1,3,4,2,1,4,3,3,5,1,3,4,5,5,2,5,4,1,4
8395,31,2099,2,2,3,4,3,3,2,1,2,5,1,2,2,3,4,1,4,5,2,3,5,5,5,2,4,3,5,2,5,5,2,5,3,5,4,3,2,3,1,3
8396,32,2099,2,3,4,3,4,3,1,4,4,3,4,2,3,3,3,2,2,4,2,3,1,1,4,4,3,,,,,,,,,,,,,,,
8397,29,2100,4,3,3,4,3,1,5,3,4,2,1,5,4,1,1,3,1,4,1,4,4,1,2,3,3,2,3,2,4,4,4,1,3,3,4,3,1,1,5,2
8398,30,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,31,2100,4,1,1,4,5,3,2,4,1,1,2,2,5,2,4,3,4,5,5,3,3,2,3,4,4,3,1,2,3,5,3,5,3,4,4,5,1,1,4,1
8400,32,2100,2,1,3,3,3,1,3,3,2,1,4,2,3,3,2,3,1,2,4,3,2,2,2,3,4,,,,,,,,,,,,,,,
8401,29,2101,4,3,2,4,5,4,2,3,4,2,1,1,4,2,1,5,3,3,3,3,3,1,2,3,5,3,5,3,1,3,1,1,5,3,2,1,3,1,3,3
8402,30,2101,4,2,1,4,2,1,3,4,1,3,5,2,3,3,5,5,4,2,3,3,3,3,1,2,3,3,2,0,1,1,5,3,5,3,2,3,3,3,3,3
8403,31,2101,2,2,1,5,2,2,2,5,3,4,3,3,3,4,3,1,4,5,3,3,3,2,3,4,4,3,2,3,3,3,3,3,5,2,3,2,2,1,4,2
8404,32,2101,1,2,2,3,4,2,1,4,4,2,4,3,4,2,3,3,1,2,4,3,1,2,3,1,3,,,,,,,,,,,,,,,
8405,29,2102,4,4,1,4,3,1,2,3,3,2,2,2,4,2,1,3,3,4,1,3,4,1,3,4,4,2,2,2,4,5,1,2,5,4,1,4,3,1,5,2
8406,30,2102,4,1,1,1,1,4,5,2,1,3,5,5,2,4,4,4,4,5,3,5,5,2,3,4,3,2,3,5,5,5,2,3,3,3,2,2,4,3,3,4
8407,31,2102,1,1,5,5,2,1,2,4,2,3,3,2,3,4,3,3,4,4,4,4,4,4,2,2,3,3,5,5,5,5,3,3,2,2,2,2,2,2,2,2
8408,32,2102,4,3,3,3,4,2,1,4,4,4,2,4,3,3,4,3,2,2,3,4,3,2,3,4,4,,,,,,,,,,,,,,,
8409,29,2103,4,4,3,4,1,1,1,4,1,5,2,2,4,1,1,4,1,4,1,4,4,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8410,30,2103,4,2,1,3,1,5,3,1,1,3,5,5,2,2,4,5,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,31,2103,0,0,1,2,2,3,1,4,5,5,5,2,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,32,2103,4,1,3,4,4,1,3,1,3,2,4,3,2,4,3,3,4,2,3,4,4,3,4,1,4,,,,,,,,,,,,,,,
8413,29,2104,4,3,3,4,1,1,2,1,5,3,2,2,4,2,1,5,2,4,1,4,4,1,2,2,3,3,2,3,4,1,1,3,3,4,4,1,1,1,5,5
8414,30,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,31,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8416,32,2104,2,1,2,4,3,1,3,4,4,2,3,4,3,3,2,3,1,2,4,3,1,2,0,2,4,,,,,,,,,,,,,,,
8417,29,2105,4,3,3,4,1,4,1,5,4,5,2,2,4,2,5,2,1,4,1,4,4,1,2,1,3,1,2,3,4,2,5,3,3,4,4,1,3,1,5,2
8418,30,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8419,31,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8420,32,2105,2,3,2,4,1,1,3,1,4,1,1,1,3,3,3,2,2,2,3,3,3,2,3,2,1,,,,,,,,,,,,,,,
8421,29,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,30,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,31,2106,2,1,3,1,5,3,2,4,4,4,4,4,4,3,1,1,4,5,5,3,3,2,3,2,4,3,1,2,5,4,4,1,2,4,1,2,5,1,4,3
8424,32,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8425,29,2107,4,3,1,4,4,4,2,3,2,5,1,3,4,2,1,4,1,4,2,4,4,1,5,3,5,5,2,3,4,1,2,4,3,4,4,1,2,1,5,5
8426,30,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,31,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,32,2107,3,1,2,4,2,1,2,4,4,2,3,3,3,1,3,3,4,1,4,2,3,2,4,2,2,,,,,,,,,,,,,,,
8429,29,2108,4,3,3,4,1,1,2,3,4,3,5,2,4,2,1,4,1,2,1,4,4,1,1,3,3,2,3,3,4,2,0,0,0,0,0,0,0,0,0,0
8430,30,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,31,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,32,2108,2,1,2,3,1,1,3,4,4,2,3,3,4,3,1,3,4,2,4,3,4,2,3,2,3,,,,,,,,,,,,,,,
8433,29,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,30,2109,5,2,1,5,1,1,4,2,1,3,5,2,3,4,4,5,2,1,3,2,3,1,4,3,2,4,5,4,3,4,4,3,5,4,3,1,4,4,3,4
8435,31,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8436,32,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8437,29,2110,4,3,1,4,4,4,2,5,2,3,4,2,4,2,5,4,1,4,1,3,4,1,5,4,4,1,3,4,4,2,5,4,3,3,2,4,1,4,5,4
8438,30,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8439,31,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8440,32,2110,2,1,2,3,4,1,3,4,2,2,3,3,3,3,3,3,1,3,4,3,1,1,2,4,2,,,,,,,,,,,,,,,
